path,s_X,s_Y,e_X,e_Y
/opt/ml/input/data/train/images/000073_female_Asian_52/mask4.jpg,76,149,259,351
/opt/ml/input/data/train/images/000073_female_Asian_52/normal.jpg,101,166,258,380
/opt/ml/input/data/train/images/000073_female_Asian_52/mask5.jpg,73,116,281,420
/opt/ml/input/data/train/images/000073_female_Asian_52/incorrect_mask.jpg,82,120,274,377
/opt/ml/input/data/train/images/000073_female_Asian_52/mask3.jpg,81,139,267,366
/opt/ml/input/data/train/images/000073_female_Asian_52/mask2.jpg,67,142,273,390
/opt/ml/input/data/train/images/000075_female_Asian_56/mask1.jpg,96,161,268,360
/opt/ml/input/data/train/images/000075_female_Asian_56/mask4.jpg,110,149,268,341
/opt/ml/input/data/train/images/000075_female_Asian_56/normal.jpg,130,171,258,328
/opt/ml/input/data/train/images/000075_female_Asian_56/mask5.jpg,105,139,268,344
/opt/ml/input/data/train/images/000075_female_Asian_56/incorrect_mask.jpg,107,174,264,366
/opt/ml/input/data/train/images/000075_female_Asian_56/mask3.jpg,114,145,266,339
/opt/ml/input/data/train/images/000075_female_Asian_56/mask2.jpg,106,158,264,349
/opt/ml/input/data/train/images/000077_male_Asian_59/mask1.jpg,66,145,281,482
/opt/ml/input/data/train/images/000077_male_Asian_59/mask4.jpg,82,136,280,406
/opt/ml/input/data/train/images/000077_male_Asian_59/normal.jpg,100,155,256,379
/opt/ml/input/data/train/images/000077_male_Asian_59/mask5.jpg,56,126,280,458
/opt/ml/input/data/train/images/000077_male_Asian_59/incorrect_mask.jpg,81,134,284,429
/opt/ml/input/data/train/images/000077_male_Asian_59/mask3.jpg,48,125,259,431
/opt/ml/input/data/train/images/000077_male_Asian_59/mask2.jpg,58,132,274,469
/opt/ml/input/data/train/images/000078_female_Asian_55/mask1.jpg,85,152,270,419
/opt/ml/input/data/train/images/000078_female_Asian_55/mask4.jpg,89,146,273,396
/opt/ml/input/data/train/images/000078_female_Asian_55/normal.jpg,88,144,267,400
/opt/ml/input/data/train/images/000078_female_Asian_55/mask5.jpg,80,141,269,408
/opt/ml/input/data/train/images/000078_female_Asian_55/incorrect_mask.jpg,91,116,284,386
/opt/ml/input/data/train/images/000078_female_Asian_55/mask3.jpg,70,133,267,412
/opt/ml/input/data/train/images/000078_female_Asian_55/mask2.jpg,79,144,270,423
/opt/ml/input/data/train/images/000079_female_Asian_57/mask1.jpg,81,132,264,377
/opt/ml/input/data/train/images/000079_female_Asian_57/mask4.jpg,71,129,266,395
/opt/ml/input/data/train/images/000079_female_Asian_57/normal.jpg,103,146,272,365
/opt/ml/input/data/train/images/000079_female_Asian_57/mask5.jpg,70,129,276,426
/opt/ml/input/data/train/images/000079_female_Asian_57/incorrect_mask.jpg,90,146,272,410
/opt/ml/input/data/train/images/000079_female_Asian_57/mask3.jpg,91,135,271,386
/opt/ml/input/data/train/images/000079_female_Asian_57/mask2.jpg,86,143,277,426
/opt/ml/input/data/train/images/000080_female_Asian_57/mask1.jpg,82,131,258,372
/opt/ml/input/data/train/images/000080_female_Asian_57/mask4.jpg,70,153,279,450
/opt/ml/input/data/train/images/000080_female_Asian_57/normal.jpg,82,138,240,340
/opt/ml/input/data/train/images/000080_female_Asian_57/mask5.jpg,69,143,274,417
/opt/ml/input/data/train/images/000080_female_Asian_57/incorrect_mask.jpg,70,119,290,417
/opt/ml/input/data/train/images/000080_female_Asian_57/mask3.jpg,76,126,270,383
/opt/ml/input/data/train/images/000080_female_Asian_57/mask2.jpg,70,127,285,443
/opt/ml/input/data/train/images/000206_female_Asian_57/mask1.jpg,75,91,305,439
/opt/ml/input/data/train/images/000206_female_Asian_57/mask4.jpg,85,138,308,476
/opt/ml/input/data/train/images/000206_female_Asian_57/normal.jpg,107,101,325,445
/opt/ml/input/data/train/images/000206_female_Asian_57/incorrect_mask.jpg,90,136,294,418
/opt/ml/input/data/train/images/000206_female_Asian_57/mask3.jpg,81,102,314,457
/opt/ml/input/data/train/images/000206_female_Asian_57/mask2.jpg,88,129,300,452
/opt/ml/input/data/train/images/000207_female_Asian_56/mask1.jpg,53,138,272,478
/opt/ml/input/data/train/images/000207_female_Asian_56/mask4.jpg,99,119,312,424
/opt/ml/input/data/train/images/000207_female_Asian_56/normal.jpg,84,106,297,395
/opt/ml/input/data/train/images/000207_female_Asian_56/mask5.jpg,74,120,296,416
/opt/ml/input/data/train/images/000207_female_Asian_56/incorrect_mask.jpg,72,97,307,440
/opt/ml/input/data/train/images/000207_female_Asian_56/mask3.jpg,60,109,301,440
/opt/ml/input/data/train/images/000207_female_Asian_56/mask2.jpg,62,123,292,466
/opt/ml/input/data/train/images/000209_female_Asian_56/mask4.jpg,63,99,297,393
/opt/ml/input/data/train/images/000209_female_Asian_56/normal.jpg,88,117,303,404
/opt/ml/input/data/train/images/000209_female_Asian_56/mask5.jpg,101,120,319,422
/opt/ml/input/data/train/images/000209_female_Asian_56/incorrect_mask.jpg,109,82,303,314
/opt/ml/input/data/train/images/000209_female_Asian_56/mask2.jpg,70,78,323,429
/opt/ml/input/data/train/images/000210_female_Asian_54/mask1.jpg,113,154,286,372
/opt/ml/input/data/train/images/000210_female_Asian_54/mask4.jpg,120,140,276,344
/opt/ml/input/data/train/images/000210_female_Asian_54/normal.jpg,77,147,267,388
/opt/ml/input/data/train/images/000210_female_Asian_54/mask5.jpg,136,160,292,361
/opt/ml/input/data/train/images/000210_female_Asian_54/incorrect_mask.jpg,107,177,286,417
/opt/ml/input/data/train/images/000210_female_Asian_54/mask3.jpg,98,149,275,374
/opt/ml/input/data/train/images/000210_female_Asian_54/mask2.jpg,112,164,284,386
/opt/ml/input/data/train/images/000212_female_Asian_51/mask1.jpg,123,131,325,406
/opt/ml/input/data/train/images/000212_female_Asian_51/mask4.jpg,114,143,305,371
/opt/ml/input/data/train/images/000212_female_Asian_51/normal.jpg,106,117,323,422
/opt/ml/input/data/train/images/000212_female_Asian_51/mask5.jpg,92,108,309,420
/opt/ml/input/data/train/images/000212_female_Asian_51/incorrect_mask.jpg,118,129,320,388
/opt/ml/input/data/train/images/000212_female_Asian_51/mask3.jpg,94,123,286,375
/opt/ml/input/data/train/images/000212_female_Asian_51/mask2.jpg,92,148,290,434
/opt/ml/input/data/train/images/000214_female_Asian_51/mask1.jpg,96,152,315,457
/opt/ml/input/data/train/images/000214_female_Asian_51/mask4.jpg,75,120,296,423
/opt/ml/input/data/train/images/000214_female_Asian_51/normal.jpg,87,112,303,396
/opt/ml/input/data/train/images/000214_female_Asian_51/mask5.jpg,75,139,295,367
/opt/ml/input/data/train/images/000214_female_Asian_51/incorrect_mask.jpg,86,122,298,395
/opt/ml/input/data/train/images/000214_female_Asian_51/mask3.jpg,92,122,315,410
/opt/ml/input/data/train/images/000214_female_Asian_51/mask2.jpg,91,103,301,409
/opt/ml/input/data/train/images/000215_female_Asian_59/mask4.jpg,91,132,294,418
/opt/ml/input/data/train/images/000215_female_Asian_59/mask5.jpg,89,79,327,412
/opt/ml/input/data/train/images/000215_female_Asian_59/mask3.jpg,83,83,302,396
/opt/ml/input/data/train/images/000216_female_Asian_56/mask1.jpg,74,141,283,414
/opt/ml/input/data/train/images/000216_female_Asian_56/mask4.jpg,83,156,262,368
/opt/ml/input/data/train/images/000216_female_Asian_56/normal.jpg,108,154,283,387
/opt/ml/input/data/train/images/000216_female_Asian_56/mask5.jpg,104,177,280,412
/opt/ml/input/data/train/images/000216_female_Asian_56/incorrect_mask.jpg,87,153,275,374
/opt/ml/input/data/train/images/000216_female_Asian_56/mask3.jpg,82,126,298,403
/opt/ml/input/data/train/images/000216_female_Asian_56/mask2.jpg,90,132,278,389
/opt/ml/input/data/train/images/000217_female_Asian_54/mask1.jpg,74,106,288,408
/opt/ml/input/data/train/images/000217_female_Asian_54/mask4.jpg,107,128,306,413
/opt/ml/input/data/train/images/000217_female_Asian_54/normal.jpg,73,113,288,458
/opt/ml/input/data/train/images/000217_female_Asian_54/mask5.jpg,86,138,291,436
/opt/ml/input/data/train/images/000217_female_Asian_54/incorrect_mask.jpg,81,119,307,448
/opt/ml/input/data/train/images/000217_female_Asian_54/mask3.jpg,82,90,295,393
/opt/ml/input/data/train/images/000217_female_Asian_54/mask2.jpg,92,109,307,449
/opt/ml/input/data/train/images/000218_female_Asian_59/mask1.jpg,75,138,303,477
/opt/ml/input/data/train/images/000218_female_Asian_59/mask4.jpg,96,149,290,433
/opt/ml/input/data/train/images/000218_female_Asian_59/normal.jpg,106,152,301,434
/opt/ml/input/data/train/images/000218_female_Asian_59/mask5.jpg,63,97,285,420
/opt/ml/input/data/train/images/000218_female_Asian_59/incorrect_mask.jpg,110,173,316,457
/opt/ml/input/data/train/images/000218_female_Asian_59/mask3.jpg,78,124,302,438
/opt/ml/input/data/train/images/000218_female_Asian_59/mask2.jpg,81,127,289,414
/opt/ml/input/data/train/images/000219_female_Asian_53/mask1.jpg,108,157,292,418
/opt/ml/input/data/train/images/000219_female_Asian_53/mask4.jpg,110,138,300,414
/opt/ml/input/data/train/images/000219_female_Asian_53/normal.jpg,75,147,286,438
/opt/ml/input/data/train/images/000219_female_Asian_53/incorrect_mask.jpg,116,164,286,387
/opt/ml/input/data/train/images/000219_female_Asian_53/mask3.jpg,107,112,280,346
/opt/ml/input/data/train/images/000219_female_Asian_53/mask2.jpg,115,142,334,442
/opt/ml/input/data/train/images/000221_female_Asian_40/mask1.jpg,72,135,291,424
/opt/ml/input/data/train/images/000221_female_Asian_40/mask4.jpg,63,105,319,445
/opt/ml/input/data/train/images/000221_female_Asian_40/normal.jpg,71,165,280,443
/opt/ml/input/data/train/images/000221_female_Asian_40/incorrect_mask.jpg,75,114,317,435
/opt/ml/input/data/train/images/000221_female_Asian_40/mask3.jpg,62,102,312,424
/opt/ml/input/data/train/images/000221_female_Asian_40/mask2.jpg,87,119,304,408
/opt/ml/input/data/train/images/000224_female_Asian_56/mask1.jpg,95,139,294,425
/opt/ml/input/data/train/images/000224_female_Asian_56/normal.jpg,87,94,313,436
/opt/ml/input/data/train/images/000224_female_Asian_56/mask3.jpg,69,108,326,488
/opt/ml/input/data/train/images/000225_female_Asian_25/mask4.jpg,97,118,310,412
/opt/ml/input/data/train/images/000225_female_Asian_25/normal.jpg,91,187,288,441
/opt/ml/input/data/train/images/000225_female_Asian_25/mask5.jpg,85,169,326,460
/opt/ml/input/data/train/images/000225_female_Asian_25/incorrect_mask.jpg,73,171,308,479
/opt/ml/input/data/train/images/000225_female_Asian_25/mask3.jpg,89,156,314,441
/opt/ml/input/data/train/images/000225_female_Asian_25/mask2.jpg,78,112,330,446
/opt/ml/input/data/train/images/000226_female_Asian_58/mask1.jpg,97,159,293,451
/opt/ml/input/data/train/images/000226_female_Asian_58/mask4.jpg,89,142,308,453
/opt/ml/input/data/train/images/000226_female_Asian_58/normal.jpg,100,143,291,408
/opt/ml/input/data/train/images/000226_female_Asian_58/mask5.jpg,91,144,291,436
/opt/ml/input/data/train/images/000226_female_Asian_58/incorrect_mask.jpg,99,151,301,419
/opt/ml/input/data/train/images/000226_female_Asian_58/mask3.jpg,94,166,285,418
/opt/ml/input/data/train/images/000226_female_Asian_58/mask2.jpg,61,96,301,440
/opt/ml/input/data/train/images/000227_female_Asian_59/mask4.jpg,71,123,309,471
/opt/ml/input/data/train/images/000227_female_Asian_59/normal.jpg,82,91,305,399
/opt/ml/input/data/train/images/000227_female_Asian_59/incorrect_mask.jpg,80,112,299,396
/opt/ml/input/data/train/images/000227_female_Asian_59/mask3.jpg,71,108,305,452
/opt/ml/input/data/train/images/000227_female_Asian_59/mask2.jpg,91,163,293,437
/opt/ml/input/data/train/images/000228_female_Asian_56/mask1.jpg,88,115,319,499
/opt/ml/input/data/train/images/000228_female_Asian_56/mask4.jpg,87,136,292,432
/opt/ml/input/data/train/images/000228_female_Asian_56/normal.jpg,97,164,300,457
/opt/ml/input/data/train/images/000228_female_Asian_56/mask5.jpg,80,119,299,461
/opt/ml/input/data/train/images/000228_female_Asian_56/incorrect_mask.jpg,112,149,301,411
/opt/ml/input/data/train/images/000228_female_Asian_56/mask3.jpg,92,135,321,469
/opt/ml/input/data/train/images/000228_female_Asian_56/mask2.jpg,92,154,303,461
/opt/ml/input/data/train/images/000229_male_Asian_56/mask1.jpg,79,113,317,502
/opt/ml/input/data/train/images/000229_male_Asian_56/normal.jpg,99,128,299,462
/opt/ml/input/data/train/images/000229_male_Asian_56/incorrect_mask.jpg,111,151,296,414
/opt/ml/input/data/train/images/000229_male_Asian_56/mask3.jpg,96,115,310,422
/opt/ml/input/data/train/images/000231_male_Asian_56/mask4.jpg,86,94,318,464
/opt/ml/input/data/train/images/000231_male_Asian_56/normal.jpg,70,104,314,482
/opt/ml/input/data/train/images/000231_male_Asian_56/incorrect_mask.jpg,67,117,307,469
/opt/ml/input/data/train/images/000231_male_Asian_56/mask3.jpg,87,100,329,477
/opt/ml/input/data/train/images/000232_male_Asian_53/mask1.jpg,92,129,284,402
/opt/ml/input/data/train/images/000232_male_Asian_53/mask4.jpg,83,71,298,377
/opt/ml/input/data/train/images/000232_male_Asian_53/normal.jpg,105,117,298,396
/opt/ml/input/data/train/images/000232_male_Asian_53/mask5.jpg,103,149,303,459
/opt/ml/input/data/train/images/000232_male_Asian_53/incorrect_mask.jpg,84,92,309,394
/opt/ml/input/data/train/images/000232_male_Asian_53/mask3.jpg,112,107,311,394
/opt/ml/input/data/train/images/000232_male_Asian_53/mask2.jpg,127,144,280,370
/opt/ml/input/data/train/images/000235_male_Asian_57/mask1.jpg,102,104,294,396
/opt/ml/input/data/train/images/000235_male_Asian_57/mask4.jpg,117,151,298,422
/opt/ml/input/data/train/images/000235_male_Asian_57/normal.jpg,101,127,300,431
/opt/ml/input/data/train/images/000235_male_Asian_57/mask5.jpg,116,113,301,415
/opt/ml/input/data/train/images/000235_male_Asian_57/incorrect_mask.jpg,82,123,280,402
/opt/ml/input/data/train/images/000235_male_Asian_57/mask3.jpg,98,115,309,438
/opt/ml/input/data/train/images/000235_male_Asian_57/mask2.jpg,110,117,298,415
/opt/ml/input/data/train/images/000236_male_Asian_51/mask1.jpg,114,117,315,405
/opt/ml/input/data/train/images/000236_male_Asian_51/mask4.jpg,103,130,296,389
/opt/ml/input/data/train/images/000236_male_Asian_51/normal.jpg,111,122,288,384
/opt/ml/input/data/train/images/000236_male_Asian_51/mask5.jpg,110,105,325,426
/opt/ml/input/data/train/images/000236_male_Asian_51/incorrect_mask.jpg,107,117,293,382
/opt/ml/input/data/train/images/000236_male_Asian_51/mask3.jpg,83,59,313,392
/opt/ml/input/data/train/images/000236_male_Asian_51/mask2.jpg,115,147,325,463
/opt/ml/input/data/train/images/000237_male_Asian_56/mask1.jpg,82,96,319,492
/opt/ml/input/data/train/images/000237_male_Asian_56/mask4.jpg,92,124,295,431
/opt/ml/input/data/train/images/000237_male_Asian_56/normal.jpg,116,126,311,420
/opt/ml/input/data/train/images/000237_male_Asian_56/mask5.jpg,69,100,297,443
/opt/ml/input/data/train/images/000237_male_Asian_56/incorrect_mask.jpg,107,120,315,419
/opt/ml/input/data/train/images/000237_male_Asian_56/mask3.jpg,85,116,305,419
/opt/ml/input/data/train/images/000237_male_Asian_56/mask2.jpg,99,98,316,424
/opt/ml/input/data/train/images/000238_male_Asian_57/mask1.jpg,87,92,322,485
/opt/ml/input/data/train/images/000238_male_Asian_57/mask4.jpg,105,98,307,426
/opt/ml/input/data/train/images/000238_male_Asian_57/normal.jpg,107,118,298,410
/opt/ml/input/data/train/images/000238_male_Asian_57/mask5.jpg,109,118,295,391
/opt/ml/input/data/train/images/000238_male_Asian_57/incorrect_mask.jpg,80,119,293,431
/opt/ml/input/data/train/images/000238_male_Asian_57/mask3.jpg,68,91,322,460
/opt/ml/input/data/train/images/000238_male_Asian_57/mask2.jpg,95,121,304,453
/opt/ml/input/data/train/images/000240_male_Asian_57/mask1.jpg,98,98,303,416
/opt/ml/input/data/train/images/000240_male_Asian_57/mask4.jpg,110,125,288,395
/opt/ml/input/data/train/images/000240_male_Asian_57/normal.jpg,100,128,282,395
/opt/ml/input/data/train/images/000240_male_Asian_57/incorrect_mask.jpg,109,122,301,405
/opt/ml/input/data/train/images/000240_male_Asian_57/mask3.jpg,103,111,297,405
/opt/ml/input/data/train/images/000240_male_Asian_57/mask2.jpg,97,135,295,446
/opt/ml/input/data/train/images/000241_male_Asian_56/mask1.jpg,96,170,300,488
/opt/ml/input/data/train/images/000241_male_Asian_56/mask4.jpg,102,118,298,420
/opt/ml/input/data/train/images/000241_male_Asian_56/normal.jpg,117,133,294,400
/opt/ml/input/data/train/images/000241_male_Asian_56/mask5.jpg,95,97,313,455
/opt/ml/input/data/train/images/000241_male_Asian_56/incorrect_mask.jpg,98,88,322,408
/opt/ml/input/data/train/images/000241_male_Asian_56/mask3.jpg,111,173,300,453
/opt/ml/input/data/train/images/000241_male_Asian_56/mask2.jpg,112,90,335,438
/opt/ml/input/data/train/images/000242_male_Asian_56/mask1.jpg,114,119,294,392
/opt/ml/input/data/train/images/000242_male_Asian_56/mask4.jpg,113,118,290,355
/opt/ml/input/data/train/images/000242_male_Asian_56/normal.jpg,104,87,307,417
/opt/ml/input/data/train/images/000242_male_Asian_56/mask5.jpg,117,158,273,379
/opt/ml/input/data/train/images/000242_male_Asian_56/incorrect_mask.jpg,116,119,292,371
/opt/ml/input/data/train/images/000242_male_Asian_56/mask3.jpg,129,128,302,353
/opt/ml/input/data/train/images/000242_male_Asian_56/mask2.jpg,114,148,306,425
/opt/ml/input/data/train/images/000243_female_Asian_58/mask1.jpg,81,87,314,451
/opt/ml/input/data/train/images/000243_female_Asian_58/mask4.jpg,90,167,291,456
/opt/ml/input/data/train/images/000243_female_Asian_58/normal.jpg,107,96,332,428
/opt/ml/input/data/train/images/000243_female_Asian_58/mask5.jpg,71,104,334,480
/opt/ml/input/data/train/images/000243_female_Asian_58/incorrect_mask.jpg,90,178,289,425
/opt/ml/input/data/train/images/000243_female_Asian_58/mask3.jpg,108,118,327,433
/opt/ml/input/data/train/images/000243_female_Asian_58/mask2.jpg,83,126,292,439
/opt/ml/input/data/train/images/000244_female_Asian_56/mask1.jpg,93,77,305,384
/opt/ml/input/data/train/images/000244_female_Asian_56/mask4.jpg,95,84,344,428
/opt/ml/input/data/train/images/000244_female_Asian_56/normal.jpg,82,87,305,401
/opt/ml/input/data/train/images/000244_female_Asian_56/mask5.jpg,104,145,312,456
/opt/ml/input/data/train/images/000244_female_Asian_56/incorrect_mask.jpg,99,100,308,381
/opt/ml/input/data/train/images/000244_female_Asian_56/mask3.jpg,107,126,319,408
/opt/ml/input/data/train/images/000244_female_Asian_56/mask2.jpg,91,118,306,429
/opt/ml/input/data/train/images/000245_male_Asian_58/mask1.jpg,95,101,304,414
/opt/ml/input/data/train/images/000245_male_Asian_58/mask4.jpg,110,125,310,414
/opt/ml/input/data/train/images/000245_male_Asian_58/normal.jpg,95,112,297,407
/opt/ml/input/data/train/images/000245_male_Asian_58/mask5.jpg,113,132,283,369
